date,pm25
2018-04-04,180
2018-04-05,222
2018-04-06,183
2018-04-07,120
2018-04-08,128
2018-04-09,162
2018-04-10,168
2018-04-11,154
2018-04-12,0
2018-04-13,0
2018-04-14,150
2018-04-15,190
2018-04-16,180
2018-04-17,150
2018-04-18,166
2018-04-19,185
2018-04-20,194
2018-04-21,239
2018-04-22,155
2018-04-23,172
2018-04-24,204
2018-04-25,192
2018-04-26,230
2018-04-27,201
2018-04-28,174
2018-04-29,176
2018-04-30,155
2018-05-01,137
2018-05-02,132
2018-05-03,124
2018-05-04,142
2018-05-05,158
2018-05-06,180
2018-05-07,191
2018-05-08,148
2018-05-09,147
2018-05-10,184
2018-05-11,213
2018-05-12,227
2018-05-13,169
2018-05-14,137
2018-05-15,154
2018-05-16,165
2018-05-17,184
2018-05-18,171
2018-05-19,177
2018-05-20,176
2018-05-21,175
2018-05-22,183
2018-05-23,220
2018-05-24,192
2018-05-25,164
2018-05-26,181
2018-05-27,190
2018-05-28,199
2018-05-29,190
2018-05-30,163
2018-05-31,155
2018-06-01,165
2018-06-02,135
2018-06-03,0
2018-06-04,250
2018-06-05,152
2018-06-06,160
2018-06-07,153
2018-06-08,157
2018-06-09,141
2018-06-10,143
2018-06-11,146
2018-06-12,184
2018-06-13,208
2018-06-14,182
2018-06-15,172
2018-06-16,165
2018-06-17,156
2018-06-18,139
2018-06-19,124
2018-06-20,139
2018-06-21,142
2018-06-22,149
2018-06-23,147
2018-06-24,137
2018-06-25,142
2018-06-26,126
2018-06-27,123
2018-06-28,88
2018-06-29,107
2018-06-30,114
2018-07-01,105
2018-07-02,96
2018-07-03,117
2018-07-04,119
2018-07-05,131
2018-07-06,134
2018-07-07,145
2018-07-08,153
2018-07-09,158
2018-07-10,126
2018-07-11,116
2018-07-12,122
2018-07-13,91
2018-07-14,94
2018-07-15,99
2018-07-16,124
2018-07-17,94
2018-07-18,105
2018-07-19,123
2018-07-20,98
2018-07-21,142
2018-07-22,78
2018-07-23,103
2018-07-24,106
2018-07-25,95
2018-07-26,87
2018-07-27,96
2018-07-28,110
2018-07-29,144
2018-07-30,122
2018-07-31,140
2018-08-01,137
2018-08-02,165
2018-08-03,157
2018-08-04,158
2018-08-05,153
2018-08-06,148
2018-08-07,134
2018-08-08,117
2018-08-09,109
2018-08-10,131
2018-08-11,107
2018-08-12,88
2018-08-13,97
2018-08-14,130
2018-08-15,119
2018-08-16,110
2018-08-17,106
2018-08-18,102
2018-08-19,129
2018-08-20,161
2018-08-21,97
2018-08-22,95
2018-08-23,94
2018-08-24,89
2018-08-25,82
2018-08-26,94
2018-08-27,98
2018-08-28,113
2018-08-29,103
2018-08-30,131
2018-08-31,131
2018-09-01,128
2018-09-02,115
2018-09-03,128
2018-09-04,144
2018-09-05,117
2018-09-06,120
2018-09-07,123
2018-09-08,122
2018-09-09,94
2018-09-10,105
2018-09-11,95
2018-09-12,93
2018-09-13,99
2018-09-14,103
2018-09-15,118
2018-09-16,121
2018-09-17,143
2018-09-18,144
2018-09-19,149
2018-09-20,163
2018-09-21,118
2018-09-22,80
2018-09-23,100
2018-09-24,74
2018-09-25,87
2018-09-26,116
2018-09-27,162
2018-09-28,164
2018-09-29,157
2018-09-30,150
2018-10-01,166
2018-10-02,160
2018-10-03,140
2018-10-04,172
2018-10-05,193
2018-10-06,170
2018-10-07,173
2018-10-08,203
2018-10-09,193
2018-10-10,172
2018-10-11,142
2018-10-12,160
2018-10-13,195
2018-10-14,172
2018-10-15,197
2018-10-16,201
2018-10-17,206
2018-10-18,195
2018-10-19,201
2018-10-20,237
2018-10-21,213
2018-10-22,189
2018-10-23,202
2018-10-24,238
2018-10-25,229
2018-10-26,243
2018-10-27,268
2018-10-28,287
2018-10-29,328
2018-10-30,337
2018-10-31,277
2018-11-01,279
2018-11-02,263
2018-11-03,241
2018-11-04,230
2018-11-05,393
2018-11-06,247
2018-11-07,288
2018-11-08,492
2018-11-09,352
2018-11-10,360
2018-11-11,290
2018-11-12,329
2018-11-13,310
2018-11-14,198
2018-11-15,171
2018-11-16,217
2018-11-17,203
2018-11-18,211
2018-11-19,225
2018-11-20,261
2018-11-21,291
2018-11-22,192
2018-11-23,232
2018-11-24,176
2018-11-25,185
2018-11-26,269
2018-11-27,251
2018-11-28,247
2018-11-29,237
2018-11-30,246
2018-12-01,230
2018-12-02,245
2018-12-03,280
2018-12-04,272
2018-12-05,261
2018-12-06,280
2018-12-07,278
2018-12-08,296
2018-12-09,346
2018-12-10,269
2018-12-11,346
2018-12-12,269
2018-12-13,180
2018-12-14,189
2018-12-15,200
2018-12-16,189
2018-12-17,271
2018-12-18,259
2018-12-19,239
2018-12-20,302
2018-12-21,353
2018-12-22,386
2018-12-23,449
2018-12-24,436
2018-12-25,408
2018-12-26,302
2018-12-27,334
2018-12-28,308
2018-12-29,291
2018-12-30,364
2018-12-31,0
2019-01-01,353
2019-01-02,398
2019-01-03,373
2019-01-04,319
2019-01-05,336
2019-01-06,261
2019-01-07,235
2019-01-08,247
2019-01-09,192
2019-01-10,247
2019-01-11,328
2019-01-12,470
2019-01-13,295
2019-01-14,176
2019-01-15,195
2019-01-16,334
2019-01-17,426
2019-01-18,327
2019-01-19,410
2019-01-20,357
2019-01-21,252
2019-01-22,158
2019-01-23,203
2019-01-24,261
2019-01-25,245
2019-01-26,182
2019-01-27,229
2019-01-28,199
2019-01-29,227
2019-01-30,296
2019-01-31,284
2019-02-01,236
2019-02-02,248
2019-02-03,214
2019-02-04,228
2019-02-05,307
2019-02-06,244
2019-02-07,150
2019-02-08,145
2019-02-09,139
2019-02-10,202
2019-02-11,268
2019-02-12,310
2019-02-13,287
2019-02-14,263
2019-02-15,247
2019-02-16,199
2019-02-17,204
2019-02-18,153
2019-02-19,211
2019-02-20,208
2019-02-21,155
2019-02-22,183
2019-02-23,143
2019-02-24,181
2019-02-25,182
2019-02-26,150
2019-02-27,159
2019-02-28,0
2019-03-01,220
2019-03-02,198
2019-03-03,0
2019-03-04,0
2019-03-05,127
2019-03-06,172
2019-03-07,199
2019-03-08,175
2019-03-09,163
2019-03-10,170
2019-03-11,144
2019-03-12,151
2019-03-13,164
2019-03-14,171
2019-03-15,135
2019-03-16,155
2019-03-17,171
2019-03-18,187
2019-03-19,186
2019-03-20,154
2019-03-21,207
2019-03-22,120
2019-03-23,140
2019-03-24,185
2019-03-25,158
2019-03-26,164
2019-03-27,152
2019-03-28,188
2019-03-29,307
2019-03-30,0
2019-03-31,174
2019-04-01,0
2019-04-02,0
2019-04-03,0
2019-04-04,0
2019-04-05,174
2019-04-06,0
2019-04-07,0
2019-04-08,174
2019-04-09,0
2019-04-10,0
2019-04-11,174
2019-04-12,174
2019-04-13,174
2019-04-14,0
2019-04-15,0
2019-04-16,0
2019-04-17,0
2019-04-18,0
2019-04-19,0
2019-04-20,0
2019-04-21,0
2019-04-22,0
2019-04-23,0
2019-04-24,0
2019-04-25,0
2019-04-26,0
2019-04-27,0
2019-04-28,0
2019-04-29,174
2019-04-30,0
2019-05-01,0
2019-05-02,0
2019-05-03,0
2019-05-04,0
2019-05-05,0
2019-05-06,0
2019-05-07,174
2019-05-08,0
2019-05-09,0
2019-05-10,0
2019-05-11,0
2019-05-12,0
2019-05-13,0
2019-05-14,197
2019-05-15,230
2019-05-16,219
2019-05-17,224
2019-05-18,178
2019-05-19,209
2019-05-20,224
2019-05-21,200
2019-05-22,199
2019-05-23,203
2019-05-24,0
2019-05-25,181
2019-05-26,179
2019-05-27,189
2019-05-28,206
2019-05-29,193
2019-05-30,200
2019-05-31,189
2019-06-01,185
2019-06-02,185
2019-06-03,178
2019-06-04,185
2019-06-05,185
2019-06-06,179
2019-06-07,206
2019-06-08,202
2019-06-09,206
2019-06-10,200
2019-06-11,233
2019-06-12,192
2019-06-13,180
2019-06-14,204
2019-06-15,187
2019-06-16,174
2019-06-17,265
2019-06-18,0
2019-06-19,444
2019-06-20,179
2019-06-21,182
2019-06-22,185
2019-06-23,0
2019-06-24,0
2019-06-25,176
2019-06-26,202
2019-06-27,207
2019-06-28,208
2019-06-29,206
2019-06-30,179
2019-07-01,203
2019-07-02,244
2019-07-03,0
2019-07-04,0
2019-07-05,0
2019-07-06,0
2019-07-07,0
2019-07-08,0
2019-07-09,0
2019-07-10,0
2019-07-11,0
2019-07-12,0
2019-07-13,0
2019-07-14,0
2019-07-15,0
2019-07-16,0
2019-07-17,0
2019-07-18,0
2019-07-19,0
2019-07-20,0
2019-07-21,0
2019-07-22,174
2019-07-23,0
2019-07-24,0
2019-07-25,0
2019-07-26,174
2019-07-27,0
2019-07-28,0
2019-07-29,0
2019-07-30,0
2019-07-31,0
2019-08-01,0
2019-08-02,0
2019-08-03,0
2019-08-04,174
2019-08-05,0
2019-08-06,0
2019-08-07,0
2019-08-08,0
2019-08-09,0
2019-08-10,0
2019-08-11,0
2019-08-12,0
2019-08-13,0
2019-08-14,0
2019-08-15,0
2019-08-16,0
2019-08-17,0
2019-08-18,0
2019-08-19,0
2019-08-20,0
2019-08-21,0
2019-08-22,0
2019-08-23,0
2019-08-24,0
2019-08-25,0
2019-08-26,0
2019-08-27,0
2019-08-28,0
2019-08-29,0
2019-08-30,0
2019-08-31,0
2019-09-01,174
2019-09-02,0
2019-09-03,0
2019-09-04,0
2019-09-05,0
2019-09-06,0
2019-09-07,0
2019-09-08,0
2019-09-09,174
2019-09-10,0
2019-09-11,0
2019-09-12,0
2019-09-13,0
2019-09-14,0
2019-09-15,0
2019-09-16,0
2019-09-17,0
2019-09-18,0
2019-09-19,0
2019-09-20,0
2019-09-21,0
2019-09-22,0
2019-09-23,0
2019-09-24,0
2019-09-25,0
2019-09-26,0
2019-09-27,0
2019-09-28,0
2019-09-29,0
2019-09-30,0
2019-10-01,0
2019-10-02,0
2019-10-03,174
2019-10-04,0
2019-10-05,0
2019-10-06,0
2019-10-07,0
2019-10-08,0
2019-10-09,0
2019-10-10,0
2019-10-11,0
2019-10-12,174
2019-10-13,0
2019-10-14,0
2019-10-15,0
2019-10-16,188
2019-10-17,190
2019-10-18,182
2019-10-19,194
2019-10-20,196
2019-10-21,197
2019-10-22,183
2019-10-23,182
2019-10-24,191
2019-10-25,202
2019-10-26,203
2019-10-27,287
2019-10-28,359
2019-10-29,276
2019-10-30,276
2019-10-31,260
2019-11-01,370
2019-11-02,288
2019-11-03,474
2019-11-04,290
2019-11-05,250
2019-11-06,155
2019-11-07,222
2019-11-08,199
2019-11-09,188
2019-11-10,216
2019-11-11,264
2019-11-12,364
2019-11-13,392
2019-11-14,390
2019-11-15,384
2019-11-16,220
2019-11-17,155
2019-11-18,170
2019-11-19,177
2019-11-20,206
2019-11-21,230
2019-11-22,222
2019-11-23,187
2019-11-24,167
2019-11-25,184
2019-11-26,169
2019-11-27,131
2019-11-28,79
2019-11-29,114
2019-11-30,165
2019-12-01,176
2019-12-02,181
2019-12-03,176
2019-12-04,195
2019-12-05,253
2019-12-06,267
2019-12-07,276
2019-12-08,265
2019-12-09,237
2019-12-10,277
2019-12-11,284
2019-12-12,274
2019-12-13,158
2019-12-14,152
2019-12-15,160
2019-12-16,161
2019-12-17,162
2019-12-18,205
2019-12-19,264
2019-12-20,288
2019-12-21,249
2019-12-22,179
2019-12-23,214
2019-12-24,269
2019-12-25,196
2019-12-26,213
2019-12-27,239
2019-12-28,297
2019-12-29,337
2019-12-30,0
2019-12-31,0
2020-01-01,450
2020-01-02,331
2020-01-03,238
2020-01-04,197
2020-01-05,175
2020-01-06,182
2020-01-07,160
2020-01-08,164
2020-01-09,155
2020-01-10,178
2020-01-11,190
2020-01-12,267
2020-01-13,230
2020-01-14,164
2020-01-15,159
2020-01-16,174
2020-01-17,163
2020-01-18,178
2020-01-19,173
2020-01-20,191
2020-01-21,225
2020-01-22,223
2020-01-23,129
2020-01-24,137
2020-01-25,196
2020-01-26,227
2020-01-27,212
2020-01-28,167
2020-01-29,135
2020-01-30,125
2020-01-31,150
2020-02-01,165
2020-02-02,171
2020-02-03,180
2020-02-04,227
2020-02-05,184
2020-02-06,167
2020-02-07,189
2020-02-08,203
2020-02-09,172
2020-02-10,219
2020-02-11,214
2020-02-12,216
2020-02-13,152
2020-02-14,133
2020-02-15,146
2020-02-16,184
2020-02-17,191
2020-02-18,176
2020-02-19,166
2020-02-20,156
2020-02-21,98
2020-02-22,132
2020-02-23,149
2020-02-24,134
2020-02-25,181
2020-02-26,191
2020-02-27,160
2020-02-28,149
2020-02-29,122
2020-03-01,97
2020-03-02,155
2020-03-03,136
2020-03-04,139
2020-03-05,74
2020-03-06,54
2020-03-07,103
2020-03-08,124
2020-03-09,124
2020-03-10,138
2020-03-11,111
2020-03-12,113
2020-03-13,129
2020-03-14,89
2020-03-15,109
2020-03-16,119
2020-03-17,120
2020-03-18,135
2020-03-19,142
2020-03-20,157
2020-03-21,134
2020-03-22,135
2020-03-23,112
2020-03-24,103
2020-03-25,75
2020-03-26,82
2020-03-27,65
2020-03-28,59
2020-03-29,77
2020-03-30,0
2020-03-31,0
2020-04-01,72
2020-04-02,63
2020-04-03,101
2020-04-04,105
2020-04-05,111
2020-04-06,177
2020-04-07,0
2020-04-08,0
2020-04-09,79
2020-04-10,135
2020-04-11,115
2020-04-12,103
2020-04-13,140
2020-04-14,103
2020-04-15,158
2020-04-16,137
2020-04-17,69
2020-04-18,65
2020-04-19,83
2020-04-20,106
2020-04-21,87
2020-04-22,129
2020-04-23,134
2020-04-24,129
2020-04-25,87
2020-04-26,106
2020-04-27,67
2020-04-28,91
2020-04-29,114
2020-04-30,107
2020-05-01,112
2020-05-02,83
2020-05-03,73
2020-05-04,69
2020-05-05,106
2020-05-06,124
2020-05-07,89
2020-05-08,106
2020-05-09,105
2020-05-10,93
2020-05-11,86
2020-05-12,84
2020-05-13,123
2020-05-14,96
2020-05-15,93
2020-05-16,140
2020-05-17,0
2020-05-18,131
2020-05-19,137
2020-05-20,114
2020-05-21,110
2020-05-22,127
2020-05-23,149
2020-05-24,104
2020-05-25,115
2020-05-26,104
2020-05-27,87
2020-05-28,111
2020-05-29,51
2020-05-30,51
2020-05-31,43
2020-06-01,80
2020-06-02,92
2020-06-03,88
2020-06-04,91
2020-06-05,65
2020-06-06,56
2020-06-07,70
2020-06-08,79
2020-06-09,107
2020-06-10,101
2020-06-11,95
2020-06-12,108
2020-06-13,95
2020-06-14,118
2020-06-15,87
2020-06-16,79
2020-06-17,63
2020-06-18,64
2020-06-19,112
2020-06-20,75
2020-06-21,71
2020-06-22,52
2020-06-23,48
2020-06-24,45
2020-06-25,54
2020-06-26,72
2020-06-27,104
2020-06-28,151
2020-06-29,97
2020-06-30,72
2020-07-01,91
2020-07-02,112
2020-07-03,111
2020-07-04,77
2020-07-05,61
2020-07-06,73
2020-07-07,47
2020-07-08,42
2020-07-09,65
2020-07-10,69
2020-07-11,62
2020-07-12,57
2020-07-13,99
2020-07-14,116
2020-07-15,90
2020-07-16,66
2020-07-17,77
2020-07-18,75
2020-07-19,48
2020-07-20,50
2020-07-21,34
2020-07-22,26
2020-07-23,47
2020-07-24,56
2020-07-25,59
2020-07-26,72
2020-07-27,73
2020-07-28,62
2020-07-29,59
2020-07-30,47
2020-07-31,65
2020-08-01,65
2020-08-02,55
2020-08-03,56
2020-08-04,52
2020-08-05,58
2020-08-06,48
2020-08-07,46
2020-08-08,80
2020-08-09,54
2020-08-10,48
2020-08-11,76
2020-08-12,62
2020-08-13,28
2020-08-14,27
2020-08-15,0
2020-08-16,0
2020-08-17,0
2020-08-18,24
2020-08-19,39
2020-08-20,38
2020-08-21,47
2020-08-22,45
2020-08-23,0
2020-08-24,0
2020-08-25,46
2020-08-26,47
2020-08-27,49
2020-08-28,61
2020-08-29,96
2020-08-30,91
2020-08-31,0
2020-09-01,39
2020-09-02,47
2020-09-03,59
2020-09-04,70
2020-09-05,60
2020-09-06,61
2020-09-07,89
2020-09-08,68
2020-09-09,105
2020-09-10,106
2020-09-11,130
2020-09-12,0
2020-09-13,190
2020-09-14,165
2020-09-15,149
2020-09-16,153
2020-09-17,122
2020-09-18,104
2020-09-19,138
2020-09-20,150
2020-09-21,147
2020-09-22,98
2020-09-23,74
2020-09-24,108
2020-09-25,133
2020-09-26,143
2020-09-27,115
2020-09-28,154
2020-09-29,155
2020-09-30,149
2020-10-01,153
2020-10-02,162
2020-10-03,161
2020-10-04,160
2020-10-05,159
2020-10-06,159
2020-10-07,171
2020-10-08,167
2020-10-09,168
2020-10-10,173
2020-10-11,177
2020-10-12,237
2020-10-13,192
2020-10-14,198
2020-10-15,193
2020-10-16,190
2020-10-17,197
2020-10-18,178
2020-10-19,183
2020-10-20,184
2020-10-21,177
2020-10-22,223
2020-10-23,269
2020-10-24,225
2020-10-25,225
2020-10-26,221
2020-10-27,236
2020-10-28,247
2020-10-29,291
2020-10-30,265
2020-10-31,318
2020-11-01,297
2020-11-02,214
2020-11-03,201
2020-11-04,344
2020-11-05,343
2020-11-06,287
2020-11-07,370
2020-11-08,372
2020-11-09,518
2020-11-10,493
2020-11-11,240
2020-11-12,224
2020-11-13,257
2020-11-14,451
2020-11-15,377
2020-11-16,169
2020-11-17,166
2020-11-18,192
2020-11-19,202
2020-11-20,221
2020-11-21,194
2020-11-22,221
2020-11-23,267
2020-11-24,285
2020-11-25,324
2020-11-26,187
2020-11-27,155
2020-11-28,193
2020-11-29,206
2020-11-30,259
2020-12-01,306
2020-12-02,272
2020-12-03,272
2020-12-04,297
2020-12-05,328
2020-12-06,297
2020-12-07,372
2020-12-08,301
2020-12-09,265
2020-12-10,217
2020-12-11,222
2020-12-12,288
2020-12-13,184
2020-12-14,166
2020-12-15,194
2020-12-16,178
2020-12-17,192
2020-12-18,192
2020-12-19,229
2020-12-20,224
2020-12-21,252
2020-12-22,368
2020-12-23,410
2020-12-24,385
2020-12-25,305
2020-12-26,323
2020-12-27,355
2020-12-28,173
2020-12-29,210
2020-12-30,224
2020-12-31,297
2021-01-01,431
2021-01-02,364
2021-01-03,309
2021-01-04,180
2021-01-05,157
2021-01-06,221
2021-01-07,201
2021-01-08,231
2021-01-09,223
2021-01-10,203
2021-01-11,197
2021-01-12,285
2021-01-13,410
2021-01-14,541
2021-01-15,496
2021-01-16,350
2021-01-17,308
2021-01-18,319
2021-01-19,333
2021-01-20,199
2021-01-21,228
2021-01-22,289
2021-01-23,235
2021-01-24,310
2021-01-25,256
2021-01-26,279
2021-01-27,253
2021-01-28,366
2021-01-29,285
2021-01-30,217
2021-01-31,251
2021-02-01,299
2021-02-02,273
2021-02-03,230
2021-02-04,195
2021-02-05,171
2021-02-06,174
2021-02-07,232
2021-02-08,254
2021-02-09,190
2021-02-10,231
2021-02-11,267
2021-02-12,314
2021-02-13,246
2021-02-14,265
2021-02-15,231
2021-02-16,250
2021-02-17,253
2021-02-18,229
2021-02-19,248
2021-02-20,213
2021-02-21,239
2021-02-22,205
2021-02-23,198
2021-02-24,172
2021-02-25,194
2021-02-26,181
2021-02-27,151
2021-02-28,152
2021-03-01,142
2021-03-02,143
2021-03-03,172
2021-03-04,179
2021-03-05,180
2021-03-06,181
2021-03-07,182
2021-03-08,179
2021-03-09,182
2021-03-10,143
2021-03-11,194
2021-03-12,146
2021-03-13,165
2021-03-14,172
2021-03-15,179
2021-03-16,204
2021-03-17,198
2021-03-18,215
2021-03-19,190
2021-03-20,191
2021-03-21,173
2021-03-22,167
2021-03-23,169
2021-03-24,146
2021-03-25,140
2021-03-26,165
2021-03-27,169
2021-03-28,155
2021-03-29,0
2021-03-30,97
2021-03-31,86
2021-04-01,120
2021-04-02,137
2021-04-03,142
2021-04-04,146
2021-04-05,161
2021-04-06,181
2021-04-07,146
2021-04-08,122
2021-04-09,134
2021-04-10,139
2021-04-11,150
2021-04-12,167
2021-04-13,158
2021-04-14,138
2021-04-15,150
2021-04-16,132
2021-04-17,254
2021-04-18,0
2021-04-19,120
2021-04-20,139
2021-04-21,122
2021-04-22,125
2021-04-23,131
2021-04-24,99
2021-04-25,155
2021-04-26,206
2021-04-27,220
2021-04-28,227
2021-04-29,219
2021-04-30,188
2021-05-01,160
2021-05-02,147
2021-05-03,177
2021-05-04,140
2021-05-05,149
2021-05-06,136
2021-05-07,133
2021-05-08,127
2021-05-09,128
2021-05-10,138
2021-05-11,132
2021-05-12,115
2021-05-13,98
2021-05-14,113
2021-05-15,146
2021-05-16,138
2021-05-17,143
2021-05-18,77
2021-05-19,93
2021-05-20,95
2021-05-21,72
2021-05-22,75
2021-05-23,285
2021-05-24,123
2021-05-25,114
2021-05-26,117
2021-05-27,124
2021-05-28,111
2021-05-29,94
2021-05-30,91
2021-05-31,104
2021-06-01,95
2021-06-02,109
2021-06-03,138
2021-06-04,120
2021-06-05,105
2021-06-06,120
2021-06-07,137
2021-06-08,156
2021-06-09,145
2021-06-10,144
2021-06-11,126
2021-06-12,101
2021-06-13,88
2021-06-14,95
2021-06-15,98
2021-06-16,99
2021-06-17,101
2021-06-18,83
2021-06-19,79
2021-06-20,68
2021-06-21,98
2021-06-22,128
2021-06-23,168
2021-06-24,132
2021-06-25,126
2021-06-26,121
2021-06-27,158
2021-06-28,155
2021-06-29,152
2021-06-30,141
2021-07-01,153
2021-07-02,147
2021-07-03,118
2021-07-04,129
2021-07-05,130
2021-07-06,142
2021-07-07,136
2021-07-08,142
2021-07-09,117
2021-07-10,104
2021-07-11,120
2021-07-12,102
2021-07-13,61
2021-07-14,77
2021-07-15,115
2021-07-16,124
2021-07-17,116
2021-07-18,88
2021-07-19,55
2021-07-20,79
2021-07-21,103
2021-07-22,68
2021-07-23,81
2021-07-24,108
2021-07-25,100
2021-07-26,107
2021-07-27,81
2021-07-28,49
2021-07-29,61
2021-07-30,77
2021-07-31,80
2021-08-01,71
2021-08-02,99
2021-08-03,89
2021-08-04,76
2021-08-05,113
2021-08-06,126
2021-08-07,106
2021-08-08,99
2021-08-09,119
2021-08-10,130
2021-08-11,112
2021-08-12,114
2021-08-13,117
2021-08-14,101
2021-08-15,113
2021-08-16,129
2021-08-17,130
2021-08-18,140
2021-08-19,161
2021-08-20,91
2021-08-21,81
2021-08-22,81
2021-08-23,84
2021-08-24,94
2021-08-25,104
2021-08-26,106
2021-08-27,128
2021-08-28,130
2021-08-29,127
2021-08-30,76
2021-08-31,50
2021-09-01,55
2021-09-02,68
2021-09-03,78
2021-09-04,79
2021-09-05,103
2021-09-06,137
2021-09-07,87
2021-09-08,81
2021-09-09,81
2021-09-10,80
2021-09-11,50
2021-09-12,34
2021-09-13,76
2021-09-14,80
2021-09-15,76
2021-09-16,95
2021-09-17,65
2021-09-18,129
2021-09-19,82
2021-09-20,75
2021-09-21,60
2021-09-22,56
2021-09-23,61
2021-09-24,58
2021-09-25,89
2021-09-26,99
2021-09-27,134
2021-09-28,123
2021-09-29,94
2021-09-30,108
2021-10-01,117
2021-10-02,94
2021-10-03,86
2021-10-04,87
2021-10-05,106
2021-10-06,127
2021-10-07,152
2021-10-08,118
2021-10-09,101
2021-10-10,100
2021-10-11,91
2021-10-12,92
2021-10-13,101
2021-10-14,142
2021-10-15,170
2021-10-16,155
2021-10-17,107
2021-10-18,49
2021-10-19,77
2021-10-20,108
2021-10-21,114
2021-10-22,115
2021-10-23,84
2021-10-24,73
2021-10-25,89
2021-10-26,157
2021-10-27,175
2021-10-28,133
2021-10-29,117
2021-10-30,103
2021-10-31,185
2021-11-01,202
2021-11-02,196
2021-11-03,171
2021-11-04,283
2021-11-05,395
2021-11-06,172
2021-11-07,202
2021-11-08,259
2021-11-09,259
2021-11-10,260
2021-11-11,310
2021-11-12,247
2021-11-13,184
2021-11-14,198
2021-11-15,221
2021-11-16,279
2021-11-17,282
2021-11-18,282
2021-11-19,296
2021-11-20,296
2021-11-21,267
2021-11-22,206
2021-11-23,235
2021-11-24,293
2021-11-25,351
2021-11-26,0
2021-11-27,0
2021-11-28,352
2021-11-29,299
2021-11-30,253
2021-12-01,301
2021-12-02,355
2021-12-03,268
2021-12-04,253
2021-12-05,243
2021-12-06,245
2021-12-07,190
2021-12-08,189
2021-12-09,225
2021-12-10,213
2021-12-11,192
2021-12-12,231
2021-12-13,277
2021-12-14,320
2021-12-15,280
2021-12-16,290
2021-12-17,224
2021-12-18,202
2021-12-19,216
2021-12-20,284
2021-12-21,368
2021-12-22,390
2021-12-23,413
2021-12-24,400
2021-12-25,451
2021-12-26,430
2021-12-27,249
2021-12-28,226
2021-12-29,260
2021-12-30,267
2021-12-31,286
2022-01-01,325
2022-01-02,331
2022-01-03,314
2022-01-04,301
2022-01-05,327
2022-01-06,194
2022-01-07,159
2022-01-08,135
2022-01-09,122
2022-01-10,178
2022-01-11,175
2022-01-12,207
2022-01-13,322
2022-01-14,290
2022-01-15,211
2022-01-16,212
2022-01-17,224
2022-01-18,260
2022-01-19,259
2022-01-20,318
2022-01-21,270
2022-01-22,202
2022-01-23,211
2022-01-24,153
2022-01-25,252
2022-01-26,204
2022-01-27,186
2022-01-28,178
2022-01-29,217
2022-01-30,214
2022-01-31,289
2022-02-01,267
2022-02-02,229
2022-02-03,215
2022-02-04,146
2022-02-05,226
2022-02-06,231
2022-02-07,190
2022-02-08,213
2022-02-09,188
2022-02-10,159
2022-02-11,166
2022-02-12,179
2022-02-13,203
2022-02-14,199
2022-02-15,185
2022-02-16,200
2022-02-17,194
2022-02-18,170
2022-02-19,160
2022-02-20,165
2022-02-21,157
2022-02-22,162
2022-02-23,199
2022-02-24,222
2022-02-25,192
2022-02-26,81
2022-02-27,119
2022-02-28,118
2022-03-01,164
2022-03-02,183
2022-03-03,152
2022-03-04,158
2022-03-05,137
2022-03-06,166
2022-03-07,190
2022-03-08,181
2022-03-09,142
2022-03-10,149
2022-03-11,169
2022-03-12,146
2022-03-13,176
2022-03-14,198
2022-03-15,183
2022-03-16,174
2022-03-17,197
2022-03-18,258
2022-03-19,182
2022-03-20,177
2022-03-21,175
2022-03-22,176
2022-03-23,180
2022-03-24,169
2022-03-25,155
2022-03-26,159
2022-03-27,165
2022-03-28,165
2022-03-29,169
2022-03-30,183
2022-03-31,204
2022-04-01,149
2022-04-02,184
2022-04-03,186
2022-04-04,167
2022-04-05,173
2022-04-06,193
2022-04-07,185
2022-04-08,174
2022-04-09,170
2022-04-10,170
2022-04-11,174
2022-04-12,160
2022-04-13,170
2022-04-14,156
2022-04-15,153
2022-04-16,171
2022-04-17,188
2022-04-18,188
2022-04-19,191
2022-04-20,180
2022-04-21,178
2022-04-22,143
2022-04-23,186
2022-04-24,197
2022-04-25,171
2022-04-26,150
2022-04-27,190
2022-04-28,213
2022-04-29,200
2022-04-30,179
2022-05-01,156
2022-05-02,160
2022-05-03,177
2022-05-04,154
2022-05-05,153
2022-05-06,202
2022-05-07,168
2022-05-08,168
2022-05-09,160
2022-05-10,157
2022-05-11,154
2022-05-12,160
2022-05-13,172
2022-05-14,171
2022-05-15,161
2022-05-16,171
2022-05-17,149
2022-05-18,160
2022-05-19,169
2022-05-20,184
2022-05-21,161
2022-05-22,157
2022-05-23,88
2022-05-24,105
2022-05-25,170
2022-05-26,170
2022-05-27,159
2022-05-28,170
2022-05-29,162
2022-05-30,150
2022-05-31,174
2022-06-01,166
2022-06-02,152
2022-06-03,157
2022-06-04,151
2022-06-05,131
2022-06-06,130
2022-06-07,166
2022-06-08,156
2022-06-09,145
2022-06-10,157
2022-06-11,162
2022-06-12,159
2022-06-13,133
2022-06-14,138
2022-06-15,99
2022-06-16,97
2022-06-17,89
2022-06-18,113
2022-06-19,120
2022-06-20,129
2022-06-21,116
2022-06-22,137
2022-06-23,145
2022-06-24,161
2022-06-25,157
2022-06-26,152
2022-06-27,147
2022-06-28,161
2022-06-29,140
2022-06-30,105
2022-07-01,101
2022-07-02,122
2022-07-03,84
2022-07-04,140
2022-07-05,148
